"","name","address","rating","lon","lat","subway","subway_dist","busstop","busstop_dist","href"
"2115","Пятёрочка","просп. Славы, 15, Санкт-Петербург, Россия",4.2,"30.374532","59.85489","Проспект Славы",NA,"Проспект Славы / Белградская улица",290,"https://yandex.ru/maps/org/pyatyorochka/78897519239/"
"2116","Пятёрочка","просп. Просвещения, 76, корп. 1, Санкт-Петербург, Россия",4.1,"30.395163","60.041051","Гражданский проспект",NA,"Светлановский проспект",210,"https://yandex.ru/maps/org/pyatyorochka/1791619026/"
"2117","Пятёрочка","просп. Юрия Гагарина, 20, корп. 1, Санкт-Петербург, Россия",4.1,"30.338353","59.858709","Московская",NA,"Улица Гастелло",70,"https://yandex.ru/maps/org/pyatyorochka/228153966094/"
"2118","Пятёрочка","13-я Красноармейская ул., 4, Санкт-Петербург, Россия",4.2,"30.305451","59.915063","Технологический институт-2",860,"Измайловский проспект",160,"https://yandex.ru/maps/org/pyatyorochka/100606676182/"
"2119","Пятёрочка","просп. Римского-Корсакова, 55, Санкт-Петербург, Россия",3.7,"30.292573","59.922273","Садовая",NA,"Лермонтовский проспект, 10",43,"https://yandex.ru/maps/org/pyatyorochka/167918656240/"
"2120","Пятёрочка","Малая Бухарестская ул., 15, Санкт-Петербург, Россия",4.2,"30.416186","59.844916","Дунайская",740,"Малая Бухарестская улица",210,"https://yandex.ru/maps/org/pyatyorochka/26003702666/"
"2121","Пятёрочка","Народная ул., 98, Санкт-Петербург, Россия",4.1,"30.486184","59.88511","Улица Дыбенко",NA,"Народная улица",170,"https://yandex.ru/maps/org/pyatyorochka/213595822412/"
"2122","Пятёрочка","Наличная ул., 44, корп. 2, Санкт-Петербург, Россия",4.1,"30.231412","59.95195","Приморская",560,"Универсам",160,"https://yandex.ru/maps/org/pyatyorochka/197533595774/"
"2123","Пятёрочка","Товарищеский просп., 8, корп. 2, Санкт-Петербург, Россия",4,"30.4824","59.918754","Проспект Большевиков",NA,"Товарищеский проспект",390,"https://yandex.ru/maps/org/pyatyorochka/166885006674/"
"2124","Пятёрочка","Народная ул., 39, Санкт-Петербург, Россия",4.2,"30.471632","59.881884","Ломоносовская",2000,"Дальневосточный проспект",24,"https://yandex.ru/maps/org/pyatyorochka/44328136083/"
"2125","Пятёрочка","ул. Шевченко, 17, Санкт-Петербург, Россия • пом.1н, 13н",4,"30.246229","59.935001","Приморская",NA,"28-я и 29-я линии В.О.",310,"https://yandex.ru/maps/org/pyatyorochka/140400351084/"
"2126","Пятёрочка","ул. Шувалова, 3, Мурино, Россия • помещение 18Н",4,"30.424121","60.05241","Девяткино",NA,"ЖСК GreenЛандия",150,"https://yandex.ru/maps/org/pyatyorochka/1675858042/"
"2127","Пятёрочка","просп. Солидарности, 14, корп. 1, Санкт-Петербург, Россия",4.1,"30.495949","59.918488","Улица Дыбенко",NA,"Улица Подвойского",86,"https://yandex.ru/maps/org/pyatyorochka/112530676873/"
"2128","Пятёрочка","Тимуровская ул., 8, корп. 1, Санкт-Петербург, Россия",4.1,"30.396079","60.046056","Гражданский проспект",NA,"Улица Ольги Форш",90,"https://yandex.ru/maps/org/pyatyorochka/9817071699/"
"2129","Пятёрочка","Будапештская ул., 11, Санкт-Петербург, Россия",4.1,"30.369052","59.869049","Международная",780,"Улица Турку / Улица Белы Куна",160,"https://yandex.ru/maps/org/pyatyorochka/50334612110/"
"2130","Пятёрочка","Малый просп. Васильевского острова, 25, Санкт-Петербург, Россия",3.9,"30.271144","59.946362","Василеостровская",670,"8-я и 9-я линии В.О.",41,"https://yandex.ru/maps/org/pyatyorochka/121490963951/"
"2131","Пятёрочка","ул. Кораблестроителей, 30, Санкт-Петербург, Россия",4.1,"30.216643","59.951911","Приморская",NA,"Новосмоленская набережная",280,"https://yandex.ru/maps/org/pyatyorochka/185293054799/"
"2132","Пятёрочка","просп. Художников, 45, Санкт-Петербург, Россия",4.2,"30.360055","60.054794","Проспект Просвещения",NA,"Придорожная аллея",110,"https://yandex.ru/maps/org/pyatyorochka/62660888526/"
"2133","Пятёрочка","Будапештская ул., 19, корп. 1, Санкт-Петербург, Россия",4,"30.371907","59.86444","Международная",1000,"Будапештская улица, 19 / Дом пионеров",170,"https://yandex.ru/maps/org/pyatyorochka/1347874320/"
"2134","Пятёрочка","Троицкий просп., 20/36, Санкт-Петербург, Россия",3.9,"30.297827","59.915702","Балтийская",NA,"Троицкий проспект",12,"https://yandex.ru/maps/org/pyatyorochka/34376434263/"
"2135","Пятёрочка","ул. Зайцева, 23, Санкт-Петербург, Россия",4,"30.271057","59.875729","Кировский завод",900,"Улица Васи Алексеева",300,"https://yandex.ru/maps/org/pyatyorochka/48881761846/"
"2136","Пятёрочка","ул. Беринга, 23, корп. 1, Санкт-Петербург, Россия • пом.",4.2,"30.238934","59.944422","Приморская",840,"Улица Нахимова",570,"https://yandex.ru/maps/org/pyatyorochka/225919397942/"
"2137","Пятёрочка","ул. Шелгунова, 4, Санкт-Петербург, Россия",4.2,"30.46293","59.867561","Пролетарская",690,"Улица Шелгунова",140,"https://yandex.ru/maps/org/pyatyorochka/1105793570/"
"2138","Пятёрочка","Запорожская ул., 23, корп. 2, Санкт-Петербург, Россия • этаж 1",3.9,"30.466502","59.851443","Обухово",780,"Запорожская улица, 23",180,"https://yandex.ru/maps/org/pyatyorochka/29183970354/"
"2139","Пятёрочка","ул. Рихарда Зорге, 20, Санкт-Петербург, Россия",4.3,"30.193481","59.850716","Проспект Ветеранов",NA,"Брестский бульвар",42,"https://yandex.ru/maps/org/pyatyorochka/125183012693/"
"2140","Пятёрочка","ул. Композиторов, 5, корп. 3, Санкт-Петербург, Россия",4,"30.317675","60.05052","Проспект Просвещения",1000,"Улица Композиторов",220,"https://yandex.ru/maps/org/pyatyorochka/1292326610/"
"2141","Пятёрочка","Индустриальный просп., 34, Санкт-Петербург, Россия",4.1,"30.469541","59.95219","Ладожская",NA,"Индустриальный проспект",210,"https://yandex.ru/maps/org/pyatyorochka/132368028408/"
"2142","Пятёрочка","Тихая ул., 13, Мурино, Россия",4.1,"30.44443","60.049348","Девяткино",160,"Станция метро Девяткино",100,"https://yandex.ru/maps/org/pyatyorochka/192850193275/"
"2143","Пятёрочка","Венская ул., 4, корп. 2, Кудрово, Россия",4.2,"30.511402","59.900074","Улица Дыбенко",NA,"Венская улица",180,"https://yandex.ru/maps/org/pyatyorochka/9927474448/"
"2144","Пятёрочка","ул. Савушкина, 136, корп. 1, Санкт-Петербург, Россия",4,"30.19693","59.989027","Беговая",380,"Школьная улица",220,"https://yandex.ru/maps/org/pyatyorochka/1090050122/"
"2145","Пятёрочка","Шотландская ул., 3Б, Санкт-Петербург, Россия",4.1,"30.243936","59.906939","Нарвская",NA,"Двинская улица, 15",380,"https://yandex.ru/maps/org/pyatyorochka/152901934177/"
"2146","Пятёрочка","просп. Просвещения, 48, Санкт-Петербург, Россия",4,"30.353707","60.049693","Проспект Просвещения",NA,"Проспект Художников / Проспект Просвещения",95,"https://yandex.ru/maps/org/pyatyorochka/210646448943/"
"2147","Пятёрочка","Краснопутиловская ул., 66, Санкт-Петербург, Россия",4.2,"30.29862","59.856176","Московская",NA,"Краснопутиловская улица, 85",200,"https://yandex.ru/maps/org/pyatyorochka/1327817285/"
"2148","Пятёрочка","Дорожная ул., 2, д. Мяглово, Россия",4.4,"30.686188","59.889376","Мяглово",330,"Мяглово",330,"https://yandex.ru/maps/org/pyatyorochka/182540575024/"
"2149","Пятёрочка","Гаванская ул., 19, Санкт-Петербург, Россия",4.2,"30.240801","59.931533","Приморская",NA,"Средний проспект В.О.",16,"https://yandex.ru/maps/org/pyatyorochka/185273090614/"
"2150","Пятёрочка","Ленинградская ул., 38, Всеволожск, Россия",4.3,"30.638807","60.029057","Ленинградская улица",270,"Ленинградская улица",270,"https://yandex.ru/maps/org/pyatyorochka/125385224070/"
